Cycle,Value
2140,000010100
2141,000101001
2142,001010010
2143,010100101
2144,101101011
2145,011010111
2146,110101111
2147,101011110
2148,010111100
2149,101111001
2150,011010010
2151,110100101
2152,101001011
2153,010010111
2154,100101111
2155,001011111
2156,010011110
2157,100111101
2158,001111010
2159,011110100
2160,111101001
2161,111010011
2162,110000110
2163,100001101
2164,000011011
2165,000110111
2166,001101111
2167,011011110
2168,110011100
2169,100111000
2170,001110000
2171,011100000
2172,111000000
2173,110000001
2174,100100011
2175,001000111
2176,010001110
2177,100011100
2178,000111000
2179,001110001
2180,011000010
2181,110000100
2182,100001001
2183,000010010
2184,000100101
2185,001001010
2186,010110100
2187,101101001
2188,011010011
2189,110100111
2190,101001111
2191,010011111
2192,100011110
2193,000111100
2194,001111001
2195,011110010
2196,111100101
2197,111001011
2198,110110111
2199,101101110
2200,011011101
2201,110111011
2202,101110110
2203,011101100
2204,111111001
2205,111110010
2206,111100100
2207,111001000
2208,110010001
2209,100100010
2210,001100101
2211,011001010
2212,110010100
2213,100101000
2214,001010001
2215,010100011
2216,101100111
2217,011001111
2218,110011110
2219,100111101
2220,001111010
2221,011110101
2222,111001011
2223,110010111
2224,100101110
2225,001011101
2226,010111011
2227,101110111
2228,011001111
2229,110011110
2230,100111100
2231,001111001
2232,011110011
2233,111100111
2234,111101111
2235,111011111
2236,110111110
2237,101111100
2238,011111000
2239,111110001
2240,111000011
2241,110000111
2242,100001111
2243,000011110
2244,000111101
2245,001111011
2246,011010111
2247,110101111
2248,101011111
2249,010111110
2250,101111101
2251,011111010
2252,111010100
2253,110101000
2254,101010001
2255,010100011
2256,101000110
2257,010001101
2258,100111010
2259,001110100
2260,011101001
2261,111010010
2262,110100100
2263,101001001
2264,010110010
2265,101100101
2266,011001011
2267,110010111
2268,100101110
2269,001011101
2270,010011011
2271,100110111
2272,001101110
2273,011011100
2274,110111001
2275,101110010
2276,011000101
2277,110001010
2278,100010101
2279,000101011
2280,001010110
2281,010101101
2282,101111010
2283,011110100
2284,111101001
2285,111010011
2286,110100110
2287,101001101
2288,010111010
2289,101110101
2290,011101010
2291,111010101
2292,110101010
2293,101010101
2294,010001010
2295,100010100
2296,000101000
2297,001010000
2298,010100001
2299,101000010
2300,010100100
2301,101001000
2302,010010001
2303,100100010
2304,001000101
2305,010001010
2306,100110100
2307,001101000
2308,011010000
2309,110100001
2310,101000011
2311,010000111
2312,100101111
2313,001011111
2314,010111111
2315,101111110
2316,011111100
2317,111111001
2318,111010010
2319,110100100
2320,101001001
2321,010010011
2322,100100111
2323,001001111
2324,010111111
2325,101111111
2326,011111110
2327,111111100
2328,111111000
2329,111110000
2330,111000000
2331,110000001
2332,100000011
2333,000000111
2334,000001110
2335,000011100
2336,000011000
2337,000110001
2338,001100011
2339,011000111
2340,110001110
2341,100011101
2342,000011010
2343,000110101
2344,001101011
2345,011010110
2346,110101101
2347,101011011
2348,010010111
2349,100101111
2350,001011111
2351,010111110
2352,101111101
2353,011111010
2354,111010101
2355,110101010
2356,101010101
2357,010101010
2358,101010100
2359,010101000
2360,101110001
2361,011100010
2362,111000100
2363,110001000
2364,100010001
2365,000100010
2366,001100100
2367,011001000
2368,110010000
2369,100100000
2370,001000001
2371,010000010
2372,100100101
2373,001001011
2374,010010110
2375,100101100
2376,001011001
2377,010110011
2378,101000111
2379,010001111
2380,100011110
2381,000111100
2382,001111001
2383,011110011
2384,111000110
2385,110001101
2386,100011011
2387,000110111
2388,001101111
2389,011011110
2390,110011101
2391,100111010
2392,001110100
2393,011101001
2394,111010010
2395,110100100
2396,101101000
2397,011010001
2398,110100011
2399,101000110
2400,010001101
2401,100011010
2402,000010100
2403,000101001
2404,001010010
2405,010100101
2406,101001010
2407,010010101
2408,100001010
2409,000010101
2410,000101011
2411,001010111
2412,010101111
2413,101011110
2414,010011100
2415,100111001
2416,001110010
2417,011100101
2418,111001010
2419,110010101
2420,100001011
2421,000010111
2422,000101111
2423,001011111
2424,010111111
2425,101111111
2426,011011110
2427,110111101
2428,101111010
2429,011110100
2430,111101001
2431,111010011
2432,110000111
2433,100001111
2434,000011111
2435,000111110
2436,001111101
2437,011111011
2438,111010111
2439,110101110
2440,101011101
2441,010111010
2442,101110101
2443,011101010
2444,111110101
2445,111101010
2446,111010101
2447,110101011
2448,101010111
2449,010101110
2450,101111100
2451,011111000
2452,111110001
2453,111100010
2454,111000101
2455,110001011
2456,100110110
2457,001101100
2458,011011000
2459,110110000
2460,101100000
2461,011000001
2462,110100010
2463,101000101
2464,010001011
2465,100010110
2466,000101100
2467,001011000
2468,010010000
2469,100100001
2470,001000011
2471,010000111
2472,100001110
2473,000011101
2474,000011011
2475,000110111
2476,001101111
2477,011011110
2478,110111101
2479,101111010
2480,011010101
2481,110101011
2482,101010111
2483,010101111
2484,101011110
2485,010111100
2486,101011001
2487,010110010
2488,101100101
2489,011001011
2490,110010110
2491,100101100
2492,001111000
2493,011110001
2494,111100011
2495,111000110
2496,110001101
2497,100011011
2498,000010110
2499,000101101
2500,001011010
2501,010110101
2502,101101011
2503,011010111
2504,110001110
2505,100011101
2506,000111010
2507,001110100
2508,011101001
2509,111010010
2510,110000100
2511,100001001
2512,000010011
2513,000100111
2514,001001110
2515,010011100
2516,100011000
2517,000110000
2518,001100001
2519,011000011
2520,110000110
2521,100001101
2522,000111011
2523,001110111
2524,011101111
2525,111011110
2526,110111100
2527,101111000
2528,011010001
2529,110100011
2530,101000111
2531,010001110
2532,100011100
2533,000111000
2534,001010001
2535,010100011
2536,101000110
2537,010001101
2538,100011010
2539,000110100
2540,001001000
2541,010010000
2542,100100001
2543,001000010
2544,010000100
2545,100001000
2546,000110001
2547,001100011
2548,011000110
2549,110001100
2550,100011001
2551,000110010
2552,001000100
2553,010001000
2554,100010000
2555,000100001
2556,001000010
2557,010000100
2558,100101000
2559,001010001
2560,010100011
2561,101000110
2562,010001101
2563,100011010
2564,000010101
2565,000101011
2566,001010110
2567,010101100
2568,101011000
2569,010110000
2570,101000001
2571,010000011
2572,100000110
2573,000001101
2574,000011010
2575,000110101
2576,001001010
2577,010010100
2578,100101001
2579,001010010
2580,010100101
2581,101001010
2582,010110101
2583,101101011
2584,011010111
2585,110101111
2586,101011111
2587,010111110
2588,101011100
2589,010111000
2590,101110001
2591,011100011
2592,111000110
2593,110001101
2594,100111011
2595,001110110
2596,011101101
2597,111011010
2598,110110100
2599,101101000
2600,011110000
2601,111100001
2602,111000011
2603,110000110
2604,100001101
2605,000011011
2606,000010111
2607,000101111
2608,001011110
2609,010111101
2610,101111011
2611,011110110
2612,111001100
2613,110011001
2614,100110010
2615,001100101
2616,011001010
2617,110010100
2618,100001000
2619,000010001
2620,000100011
2621,001000110
2622,010001100
2623,100011000
2624,000010001
2625,000100011
2626,001000110
2627,010001101
2628,100011010
2629,000110100
2630,001001001
2631,010010010
2632,100100101
2633,001001011
2634,010010110
2635,100101101
2636,001111010
2637,011110101
2638,111101011
2639,111010110
2640,110101100
2641,101011001
2642,010010010
2643,100100101
2644,001001011
2645,010010110
2646,100101101
2647,001011011
2648,010010110
2649,100101101
2650,001011011
2651,010110110
2652,101101101
2653,011011011
2654,110010111
2655,100101110
2656,001011101
2657,010111011
2658,101110111
2659,011101110
2660,111111101
2661,111111010
2662,111110100
2663,111101001
2664,111010011
2665,110100110
2666,101101101
2667,011011011
2668,110110111
2669,101101110
2670,011011101
2671,110111011
2672,101010111
2673,010101110
2674,101011100
2675,010111001
2676,101110011
2677,011100110
2678,111101100
2679,111011001
2680,110110010
2681,101100100
2682,011001001
2683,110010010
2684,100000101
2685,000001011
2686,000010110
2687,000101100
2688,001011000
2689,010110001
2690,101000011
2691,010000111
2692,100001110
2693,000011101
2694,000111011
2695,001110111
2696,011001110
2697,110011100
2698,100111000
2699,001110001
2700,011100011
2701,111000110
2702,110101101
2703,101011011
2704,010110110
2705,101101101
2706,011011011
2707,110110111
2708,101001111
2709,010011111
2710,100111111
2711,001111111
2712,011111111
2713,111111111
2714,111011110
2715,110111100
2716,101111000
2717,011110000
2718,111100001
2719,111000011
2720,110100110
2721,101001101
2722,010011011
2723,100110110
2724,001101100
2725,011011000
2726,110010001
2727,100100010
2728,001000101
2729,010001010
2730,100010100
2731,000101000
2732,001110001
2733,011100011
2734,111000110
2735,110001100
2736,100011001
2737,000110010
2738,001000101
2739,010001010
2740,100010100
2741,000101000
2742,001010000
2743,010100001
2744,101100011
2745,011000111
2746,110001110
2747,100011100
2748,000111000
2749,001110001
2750,011000011
2751,110000110
2752,100001101
2753,000011011
2754,000110111
2755,001101111
2756,011111111
2757,111111111
2758,111111110
2759,111111101
2760,111111010
2761,111110100
2762,111001000
2763,110010001
2764,100100010
2765,001000101
2766,010001010
2767,100010100
2768,000001001
2769,000010010
2770,000100101
2771,001001011
2772,010010110
2773,100101101
2774,001111011
2775,011110111
2776,111101111
2777,111011111
2778,110111110
2779,101111100
2780,011011001
2781,110110011
2782,101100110
2783,011001100
2784,110011000
2785,100110000
2786,001000000
2787,010000000
2788,100000000
2789,000000001
2790,000000010
2791,000000100
2792,000101001
2793,001010010
2794,010100101
2795,101001011
2796,010010111
2797,100101111
2798,001111111
2799,011111111
2800,111111111
2801,111111110
2802,111111100
2803,111111000
2804,111010001
2805,110100010
2806,101000101
2807,010001010
2808,100010100
2809,000101000
2810,001110000
2811,011100001
2812,111000010
2813,110000101
2814,100001011
2815,000010111
2816,000001110
2817,000011100
2818,000111001
2819,001110010
2820,011100101
2821,111001010
2822,110110101
2823,101101010
2824,011010101
2825,110101011
2826,101010111
2827,010101110
2828,101111101
2829,011111010
2830,111110101
2831,111101011
2832,111010111
2833,110101110
2834,101111101
2835,011111010
2836,111110101
2837,111101010
2838,111010101
2839,110101010
2840,101110100
2841,011101000
2842,111010000
2843,110100001
2844,101000011
2845,010000111
2846,100101110
2847,001011101
2848,010111011
2849,101110111
2850,011101110
2851,111011100
2852,110011001
2853,100110010
2854,001100100
2855,011001001
2856,110010010
2857,100100100
2858,001101001
2859,011010010
2860,110100101
2861,101001011
2862,010010111
2863,100101111
2864,001111110
2865,011111101
2866,111111011
2867,111110111
2868,111101110
2869,111011101
2870,110011010
2871,100110100
2872,001101000
2873,011010000
2874,110100001
2875,101000011
2876,010100110
2877,101001100
2878,010011001
2879,100110010
2880,001100100
2881,011001000
